sample_id,class,class_name,orig_fLength,orig_fWidth,orig_fSize,orig_fConc,orig_fConc1,orig_fAsym,orig_fM3Long,orig_fM3Trans,orig_fAlpha,orig_fDist,rec_fLength,rec_fWidth,rec_fSize,rec_fConc,rec_fConc1,rec_fAsym,rec_fM3Long,rec_fM3Trans,rec_fAlpha,rec_fDist,error_fLength,error_fWidth,error_fSize,error_fConc,error_fConc1,error_fAsym,error_fM3Long,error_fM3Trans,error_fAlpha,error_fDist,mse_total
889,1.0,Сигнал,-0.58682156,-0.50433373,-0.6418804,0.2986368,0.26838788,0.37964657,-0.48455068,0.45705223,-0.16234174,-0.32877806,-0.5779594,-0.58438694,-0.46186292,0.42292318,0.46011624,0.24300502,-0.053498376,0.054968722,0.008323342,-0.42469317,0.008862138,0.08005321,0.18001747,0.12428638,0.19172835,0.13664155,0.4310523,0.40208352,0.17066509,0.09591511,0.049557466
890,0.0,Фон,1.9893062,4.0239367,0.96489966,-1.0055059,-0.8792453,-0.70291847,-2.1477103,2.2957807,0.03266914,2.2233944,2.1851597,1.9218645,1.8312278,-1.334714,-1.24999,-1.4052074,-0.39711073,0.14572848,-0.02226695,1.0753949,0.19585347,2.1020722,0.8663281,0.32920814,0.3707447,0.7022889,1.7505996,2.150052,0.05493609,1.1479995,1.4954875
891,1.0,Сигнал,-0.46627635,-0.042190697,0.5914021,-0.45662248,-0.46069673,0.40557864,0.1480877,0.46529424,-0.72094554,-0.24003568,-0.16619562,-0.14941713,0.077270955,-0.27484825,-0.28527862,0.26311713,0.07543245,-0.03654887,-0.22454667,-0.09326975,0.30008072,0.10722643,0.5141312,0.18177423,0.17541811,0.14246151,0.072655246,0.5018431,0.49639887,0.14676593,0.09750628
892,1.0,Сигнал,-0.51634157,-0.40616682,-0.1503026,-0.022634275,-0.042148147,0.14868428,0.09180313,0.4144766,-0.8530093,0.10214935,-0.3740204,-0.4188665,-0.16055132,0.023232982,0.04721208,0.20119685,0.027806666,0.05561152,-0.26470256,-0.2320073,0.14232117,0.012699664,0.010248721,0.045867257,0.08936022,0.05251257,0.063996464,0.35886508,0.5883067,0.33415663,0.062401343
893,0.0,Фон,4.276113,2.5580344,2.628392,-1.6632949,-1.5444225,-3.8053935,-4.7960215,2.4209838,-0.36179382,0.20606057,4.4027333,3.3677742,2.9701798,-1.9134173,-1.6698536,-3.4541924,-1.0747137,0.52705777,-0.3153987,1.5507752,0.1266203,0.8097398,0.34178782,0.25012243,0.12543106,0.35120106,3.7213078,1.893926,0.046395123,1.3447146,2.0235665
894,0.0,Фон,-0.68404835,-0.5050373,-1.0145315,1.1410204,1.4016194,0.36463147,0.30146807,-0.12994413,2.0736291,-0.95773894,-0.7847748,-0.5402841,-1.2037538,1.579423,1.5213877,0.24050583,-0.09370585,-0.06686779,1.2622414,-0.5902965,0.100726426,0.03524679,0.18922234,0.43840253,0.11976826,0.124125645,0.3951739,0.06307634,0.8113878,0.36744243,0.12226467
895,1.0,Сигнал,0.99083495,0.82579505,1.6198429,-1.0605032,-1.0466647,0.02433013,0.99582493,0.603782,-0.856025,2.203188,1.2358109,1.2461947,1.2613184,-1.0517637,-1.0643857,-0.519802,-0.11492127,-0.0076398784,0.0014805011,0.79259,0.24497592,0.42039967,0.35852444,0.008739591,0.017720938,0.5441321,1.1107461,0.6114219,0.8575055,1.4105979,0.4994455
896,0.0,Фон,-0.08176934,0.044944808,-0.15263036,-0.32430238,-0.37068626,1.317103,-1.0313596,-0.49354756,1.1749567,-0.40509704,-0.17813304,-0.03368441,-0.08547261,-0.12995452,-0.0015972722,0.50316936,0.047934826,-0.16379029,0.47184142,-0.2590492,0.0963637,0.07862922,0.067157745,0.19434786,0.36908898,0.8139337,1.0792943,0.32975727,0.7031152,0.14604783,0.26457813
897,0.0,Фон,1.6823158,-0.17987722,0.064061694,-0.91565895,-0.91254914,-0.5894695,-3.2530656,-0.39163727,0.14649285,-0.86189824,1.0289094,0.80554754,0.7501515,-0.8709779,-0.72969735,-0.54200494,-0.18263528,0.10265697,-0.35404798,0.24414012,0.6534064,0.98542476,0.6860898,0.044681072,0.18285179,0.04746455,3.0704303,0.49429423,0.50054085,1.1060383,1.3052136
898,0.0,Фон,-0.47777477,-0.972314,-0.60315514,0.41353205,0.16577598,-0.4546281,-0.19261342,0.011279729,2.321329,-1.2941549,-0.61513925,-0.40608302,-0.8162313,0.9336408,0.9614911,0.3540197,-0.06958032,-0.08489979,0.97065526,-0.5205951,0.13736448,0.566231,0.21307617,0.5201087,0.7957151,0.8086478,0.12303311,0.09617952,1.3506739,0.7735598,0.43895775
899,0.0,Фон,-0.85639423,-0.51084703,-0.804611,2.1718106,2.4610424,0.39571917,0.13178793,0.5639859,1.2956626,0.34015703,-0.8536401,-0.58164203,-1.3022348,1.8294293,1.7496651,0.1260009,-0.09321809,-0.04958894,1.2718039,-0.5663589,0.0027541518,0.070795,0.49762374,0.34238136,0.71137726,0.2697183,0.22500601,0.6135748,0.023858786,0.90651596,0.21981215
900,1.0,Сигнал,-0.64552647,-0.19328311,-0.3752476,0.19136493,-0.02234585,0.25972724,-0.60961705,-0.7959006,0.40991905,-0.52799374,-0.4741417,-0.3910277,-0.36381754,0.30836535,0.33435586,0.2992322,-0.0067150183,-0.030994229,0.2365717,-0.3495712,0.17138478,0.19774458,0.011430055,0.117000416,0.3567017,0.039504975,0.60290205,0.76490635,0.17334735,0.17842254,0.12215487
901,1.0,Сигнал,-0.24239458,0.14733851,0.5645272,-1.0163965,-1.0286626,0.2258003,0.29928705,-0.6488668,-0.844648,-0.90494823,0.030547984,0.06056515,0.2445411,-0.5169018,-0.4913983,0.27688816,0.044241976,-0.064102665,-0.2593797,0.005706668,0.27294257,0.08677336,0.3199861,0.49949473,0.5372642,0.051087856,0.2550451,0.5847641,0.58526826,0.9106549,0.23040047
902,0.0,Фон,-0.30383047,-0.7813612,-0.11538641,0.44511464,0.14687379,0.7919709,0.05367349,0.1697066,-0.011041718,-0.45749193,-0.5173267,-0.46970502,-0.4293348,0.3770079,0.41547886,0.3093639,-0.032679204,-0.007488136,0.20728886,-0.40229613,0.21349624,0.3116562,0.3139484,0.06810674,0.26860505,0.482607,0.08635269,0.17719473,0.21833058,0.05519581,0.06405401
903,1.0,Сигнал,-0.73810476,-0.30977526,-0.2944113,0.3705144,0.31609342,-0.03526829,-0.46158025,-0.2374617,-0.7066678,-0.046022058,-0.4557873,-0.51403004,-0.24612857,0.09654079,0.15222065,0.2329418,-0.01281241,0.07603664,-0.24980754,-0.32496136,0.28231746,0.20425478,0.048282728,0.2739736,0.16387276,0.2682101,0.44876784,0.31349835,0.45686024,0.2789393,0.0883809
904,1.0,Сигнал,-0.527795,0.0510294,-0.18056332,-0.35969666,-0.420192,0.33626625,0.20098,-0.87914574,-0.13615048,-1.3556421,-0.31068915,-0.28584135,-0.076873034,-0.18405795,-0.1208761,0.36272883,0.021026265,-0.030813012,-0.061865088,-0.2760935,0.21710587,0.33687073,0.10369028,0.1756387,0.2993159,0.026462585,0.17995372,0.8483327,0.07428539,1.0795486,0.2215503
905,0.0,Фон,-0.8693728,-0.5901556,-1.502935,2.201215,2.5483525,-0.23175712,-0.35958645,0.35220802,2.3216932,-1.6476842,-1.064151,-0.8408866,-1.7248604,2.268466,2.2223408,0.11251566,-0.19963041,-0.051755838,1.4550143,-0.8161052,0.19477826,0.250731,0.22192538,0.06725097,0.32601166,0.3442728,0.15995604,0.40396386,0.86667883,0.831579,0.20108142
906,1.0,Сигнал,-0.79187036,-0.6844585,-1.1336697,1.0833006,0.7202403,-0.3640283,-0.31097767,0.14638965,-0.11556151,-0.68389463,-0.743667,-0.74572575,-0.8371845,0.9304736,0.93888545,0.16554089,-0.14708781,0.054890506,0.22714776,-0.58673596,0.04820335,0.061267257,0.29648525,0.15282696,0.21864516,0.5295692,0.16388986,0.09149914,0.34270927,0.09715867,0.06077075
907,1.0,Сигнал,-0.31222197,-0.2703216,0.38740686,-0.25787005,-0.19246559,0.33471975,0.50975883,0.47075674,-0.93014604,0.4237803,-0.18922694,-0.16231516,0.075765155,-0.20206055,-0.23967399,0.22360921,0.09650901,-0.029737677,-0.22399835,-0.06160301,0.122995034,0.10800645,0.3116417,0.055809498,0.0472084,0.11111054,0.41324982,0.5004944,0.7061477,0.4853833,0.12971142
908,1.0,Сигнал,-0.7093741,-0.5175362,-0.743878,0.17557365,0.07486543,0.20540117,-0.010013989,-0.2628102,0.17283739,-0.5138853,-0.544975,-0.48758355,-0.45223984,0.44516873,0.4633354,0.25764135,-0.028736461,-0.00039150286,0.18778932,-0.38554406,0.16439915,0.029952675,0.29163817,0.2695951,0.38846996,0.052240178,0.01872247,0.2624187,0.014951929,0.12834126,0.042520564
909,1.0,Сигнал,-0.64871144,-0.79238164,-1.1194917,1.503131,1.2711042,-0.16871035,0.061747797,0.20905876,-0.38880897,0.033707,-0.76575446,-0.73340815,-0.9274897,1.1366799,1.0828189,0.097531095,-0.13701838,0.03986916,0.33578148,-0.5616105,0.11704302,0.05897349,0.192002,0.36645114,0.18828535,0.26624143,0.19876617,0.1691896,0.7245904,0.59531754,0.124223135
910,0.0,Фон,0.74115926,-0.49840304,-0.03772432,-0.47622547,-0.12045723,-1.1611155,-1.4625133,0.17055106,1.9059937,-1.2494762,0.031183891,0.03846235,0.17996724,-0.61092496,-0.46819678,0.42618376,-0.0068449117,-0.08799074,-0.13397038,-0.12839583,0.70997536,0.5368654,0.21769156,0.1346995,0.34773955,1.5872993,1.4556684,0.2585418,2.0399642,1.1210804,1.1102355
911,1.0,Сигнал,-0.8479744,-0.60768384,-0.82090527,0.92865485,0.7760468,0.07788123,-0.2980643,0.22672503,0.9588051,-0.3081437,-0.7062003,-0.55687803,-0.9109506,1.152444,1.1138229,0.21952826,-0.0817478,-0.021096997,0.7623014,-0.5137582,0.14177412,0.050805807,0.09004533,0.22378916,0.33777612,0.14164703,0.21631649,0.24782202,0.1965037,0.20561448,0.0404127
912,1.0,Сигнал,-0.3771715,0.11443116,-0.16088328,-0.4446429,-0.56510884,-0.5847436,-0.9270022,0.27654377,0.99860734,-1.0448418,-0.13640967,-0.119369276,0.07860272,-0.38522094,-0.32231537,0.37016118,0.027358826,-0.06141034,-0.12784295,-0.17042923,0.24076182,0.23380044,0.239486,0.059421957,0.24279347,0.9549048,0.954361,0.3379541,1.1264503,0.87441254,0.42028108
913,0.0,Фон,-0.8480335,-0.8095856,-1.0418296,2.273637,3.0155067,0.04609473,-0.2624651,0.21306878,1.0699081,0.27242613,-0.93231,-0.6981281,-1.4388673,1.9768254,1.909231,0.09052138,-0.14273544,-0.03415961,1.2355685,-0.65225434,0.0842765,0.11145747,0.39703774,0.2968117,1.1062758,0.04442665,0.11972965,0.24722838,0.16566038,0.9246805,0.24490158
914,1.0,Сигнал,-0.76553255,-0.33780175,-1.0185521,0.02201696,-0.16276215,-0.3603752,-0.3894965,0.28017738,-0.8917118,-1.8870692,-0.5102498,-0.6639096,-0.38464698,0.07871551,0.25291908,0.24325173,-0.08270234,0.13413633,-0.35617444,-0.50958616,0.25528276,0.32610786,0.63390505,0.056698553,0.41568124,0.6036269,0.30679417,0.14604105,0.53553736,1.3774831,0.3413433
915,1.0,Сигнал,-0.9588276,-0.57622755,-1.4614588,1.8369262,1.3962188,-0.18794535,-0.086917184,-0.55651104,-0.77381855,0.081782475,-0.7849081,-0.7544372,-0.9811526,1.1961541,1.1465122,0.10642454,-0.15227509,0.035318993,0.38519737,-0.59400356,0.1739195,0.17820966,0.4803062,0.6407721,0.24970663,0.29436988,0.0653579,0.59183,1.1590159,0.675786,0.30068356
916,0.0,Фон,0.85238135,0.11776751,0.230813,-1.23693,-1.2068833,-0.49791873,-1.9830656,0.5069385,0.41747564,-1.4050815,0.7326584,0.6223701,0.6246696,-0.8367543,-0.7123174,-0.22943942,-0.09343763,0.029413573,-0.30407664,0.18478298,0.11972296,0.5046026,0.3938566,0.4001757,0.4945659,0.2684793,1.8896279,0.47752494,0.72155225,1.5898645,0.7747928
917,1.0,Сигнал,-0.59919006,-0.80169815,-1.292803,1.0822115,1.0568794,0.24303026,-0.31594437,-0.1619422,0.14279504,-0.37807044,-0.77080333,-0.7181845,-0.98438245,1.1771142,1.1485208,0.17822962,-0.14546117,0.015097394,0.5200456,-0.6073485,0.17161328,0.08351368,0.3084206,0.094902754,0.091641426,0.06480065,0.1704832,0.1770396,0.37725055,0.22927806,0.040844668
918,1.0,Сигнал,-0.63203484,-0.26323664,-0.2774822,0.1167647,0.1297718,0.53877705,0.17262864,0.26930064,-0.6147397,0.18942071,-0.42747304,-0.40594426,-0.22920533,0.17514694,0.14820741,0.21188197,0.029246684,0.024085663,-0.0935314,-0.25580448,0.2045618,0.14270762,0.048276886,0.058382235,0.018435612,0.3268951,0.14338195,0.24521497,0.5212083,0.44522518,0.07257227
919,1.0,Сигнал,-0.677513,-0.4145709,-1.0943097,0.65693575,0.60952747,0.22555327,0.065915495,-0.6342889,-0.87722707,0.42157376,-0.5619558,-0.5672125,-0.42442054,0.41162705,0.42246124,0.20019758,-0.03669304,0.0648663,-0.054899637,-0.37965676,0.115557194,0.15264162,0.66988915,0.2453087,0.18706623,0.025355697,0.10260853,0.6991552,0.82232744,0.80123055,0.23987567
920,1.0,Сигнал,-0.32471108,-0.379388,-0.06904309,0.10260699,0.10186856,0.8289655,0.4930056,-0.56211346,-0.8669575,-0.55527437,-0.42935953,-0.43163696,-0.21941628,0.068181075,0.09697546,0.27836496,0.006872203,0.026226446,-0.11331716,-0.3155157,0.10464844,0.052248955,0.15037319,0.034425914,0.0048931018,0.5506005,0.4861334,0.5883399,0.7536403,0.23975867,0.1548591
921,1.0,Сигнал,-0.5836839,-0.22263974,-0.23833376,0.08899381,0.20088005,0.2529591,0.14107151,0.71498144,-0.5483936,-1.4059548,-0.48903513,-0.56672865,-0.28509566,0.08076406,0.1625345,0.27705565,-0.04720174,0.08540823,-0.257671,-0.40272036,0.09464878,0.3440889,0.0467619,0.008229747,0.038345546,0.024096549,0.18827325,0.6295732,0.2907226,1.0032345,0.16544694
922,0.0,Фон,-0.43047363,0.25528365,-0.030741079,-0.34826156,-0.4958008,0.312456,0.15246741,1.2612166,2.2246726,-0.8027661,-0.116502844,0.05192388,0.00719082,-0.19157064,-0.08518769,0.4720661,0.08985853,-0.17472906,0.45589912,-0.16833016,0.31397077,0.20335978,0.037931897,0.15669093,0.41061312,0.1596101,0.06260888,1.4359457,1.7687734,0.6344359,0.595693
923,1.0,Сигнал,-0.6938609,-1.2182864,-1.6070487,1.9474653,1.5816402,0.5133255,0.07874447,-0.0058701923,-0.5031921,-1.2012509,-0.9316926,-0.95220184,-1.2927511,1.4806399,1.4844762,0.15894796,-0.26609093,0.041662507,0.523966,-0.8281146,0.23783171,0.26608455,0.31429768,0.46682537,0.097164035,0.35437757,0.3448354,0.0475327,1.0271581,0.37313628,0.18945536
924,1.0,Сигнал,-0.7535944,-0.8332314,-1.6309611,1.621838,1.1981958,-0.36122122,-0.33994153,0.30304554,-0.10757193,0.093470365,-0.8147645,-0.781718,-1.037842,1.2594604,1.2167008,0.099108696,-0.16825996,0.03529828,0.41975644,-0.62606275,0.0611701,0.051513374,0.593119,0.36237752,0.018504977,0.46032992,0.17168157,0.26774725,0.5273284,0.7195331,0.15987153
925,1.0,Сигнал,-0.4045922,-0.64513123,-0.7978394,0.40808678,0.13157201,-0.23434931,-0.6667281,0.39143473,-0.8316271,-0.33922225,-0.4807188,-0.61480725,-0.32868215,0.13890818,0.25232622,0.22302102,-0.058802757,0.11799546,-0.3186358,-0.40864608,0.076126605,0.030323982,0.46915725,0.2691786,0.12075421,0.45737034,0.6079253,0.27343926,0.5129913,0.069423825,0.12353716
926,1.0,Сигнал,-0.76840305,-0.82237583,-1.4026303,1.670301,1.3134091,0.064201154,-0.09897465,-0.29556105,-0.03983486,-0.65692157,-0.8468311,-0.80193853,-1.1499159,1.395921,1.3571835,0.14075822,-0.18934223,0.016065307,0.5899635,-0.6833947,0.07842803,0.0204373,0.2527144,0.27437997,0.043774366,0.07655706,0.09036758,0.31162634,0.62979835,0.026473105,0.065611884
927,1.0,Сигнал,0.59965307,0.027130757,0.802169,-1.2293067,-1.2068833,1.483142,0.9204746,0.6958145,-0.92153186,0.1274642,0.411826,0.49252918,0.5786315,-0.76784617,-0.7199403,0.28943282,0.06381266,-0.123842366,-0.080629796,0.27533278,0.18782705,0.46539843,0.2235375,0.46146053,0.486943,1.1937091,0.8566619,0.81965685,0.8409021,0.14786857,0.43115324
928,1.0,Сигнал,2.2475107,0.02312383,0.05982943,-0.50998616,-0.5417061,-2.4399376,1.5204192,-0.8386451,-0.015754994,0.17599435,1.214545,0.9985256,1.0211697,-0.6836918,-0.762716,-0.90632737,-0.17644557,0.11845333,-0.27720425,0.6538578,1.0329657,0.97540176,0.96134025,0.17370564,0.22100991,1.5336102,1.6968648,0.9570984,0.26144925,0.4778635,0.9465677
929,0.0,Фон,-0.67524076,-0.1173549,-0.16236457,0.014393577,0.20808089,0.3627127,-0.39366028,-0.7644478,1.3449489,-1.8150443,-0.48248383,-0.33771178,-0.48206648,0.38301575,0.47344705,0.42517096,-0.041030828,-0.08529762,0.60585374,-0.45197177,0.19275692,0.22035688,0.3197019,0.36862218,0.26536617,0.062458247,0.35262945,0.67915016,0.73909515,1.3630725,0.33879453
930,1.0,Сигнал,-0.34854016,0.28705323,-0.1881814,-0.3950909,-0.42469254,-0.17450725,-0.5804294,0.70900744,0.16782907,0.4087358,-0.08790923,-0.09049958,0.13822755,-0.27257574,-0.31147644,0.186251,0.082182005,-0.031390365,-0.2861869,-0.0024560394,0.26063094,0.3775528,0.32640895,0.12251517,0.1132161,0.36075824,0.66261137,0.7403978,0.45401597,0.41119185,0.18374437
931,1.0,Сигнал,-0.6269749,-0.35954577,-0.21632597,-0.013377313,-0.12225744,0.19799516,0.17451519,-0.4089223,-0.46413708,0.27532804,-0.35732234,-0.32664487,-0.10100493,-0.038834177,-0.05005327,0.23860818,0.05443586,0.0065843826,-0.14947392,-0.21359831,0.26965255,0.0329009,0.11532104,0.025456864,0.07220417,0.040613025,0.12007932,0.4155067,0.31466317,0.48892635,0.061973155
932,1.0,Сигнал,-0.39431623,-0.3748699,-0.032857213,-0.5127088,-0.5615084,0.5984888,0.14543945,-0.2922073,-0.972305,0.2612063,-0.19457035,-0.19261256,0.03448128,-0.259654,-0.25724354,0.26198882,0.059597027,-0.023889393,-0.2431912,-0.12826912,0.19974588,0.18225735,0.0673385,0.2530548,0.30426487,0.3365,0.085842416,0.2683179,0.7291138,0.3894754,0.11101582
933,0.0,Фон,-0.7375562,-0.6285209,-0.7709645,1.7405449,1.2585027,-0.047433995,-0.07579219,0.15309231,0.92711884,-0.77061373,-0.8104142,-0.66139907,-1.16254,1.4907316,1.4343524,0.17757547,-0.14014909,-0.02620285,0.91879416,-0.6220274,0.072857976,0.03287816,0.39157546,0.24981332,0.17584968,0.22500947,0.06435689,0.17929515,0.008324683,0.14858633,0.03621154
934,0.0,Фон,-0.9521693,-0.62153494,-0.7000741,2.0226102,2.3143253,-0.16040924,-0.09915526,-0.40373486,-1.0379843,-1.0318301,-0.86188346,-0.93319046,-1.0611527,1.1305115,1.1658869,0.12994501,-0.24836278,0.087134406,0.16397117,-0.7616111,0.09028584,0.31165552,0.36107862,0.89209867,1.1484385,0.29035425,0.14920752,0.49086928,1.2019554,0.27021897,0.42156452
935,1.0,Сигнал,-0.7314015,-0.20383632,-0.6025203,0.262698,-0.004343761,0.069074206,0.16931686,-0.6349403,0.91634727,-1.56803,-0.51910144,-0.40028587,-0.49199054,0.45188975,0.5036882,0.34003556,-0.03468709,-0.05075963,0.45802474,-0.42209613,0.21230006,0.19644955,0.11052975,0.18919176,0.50803196,0.27096134,0.20400394,0.5841807,0.45832253,1.1459339,0.23692994
936,0.0,Фон,-0.5305307,-0.8474727,-0.46983874,1.7389114,1.5069315,0.46884707,0.345226,-0.42292115,-0.9993508,-0.05234743,-0.73555726,-0.71931744,-0.8818749,1.0644715,1.0228499,0.15695238,-0.13050494,0.034134187,0.33896834,-0.55760765,0.20502657,0.12815529,0.41203618,0.6744399,0.48408163,0.31189469,0.47573093,0.45705533,1.3383191,0.5052602,0.3496321
937,0.0,Фон,-0.65219426,-0.16967028,-0.30668485,-0.22138672,-0.40399012,-0.12089692,-0.5479771,-0.68584,-0.67854136,0.31381518,-0.21267544,-0.2555405,-0.028361823,-0.20817843,-0.18874756,0.18145509,0.042480957,0.015421952,-0.3433302,-0.1329003,0.4395188,0.08587021,0.27832302,0.013208285,0.21524256,0.302352,0.59045804,0.70126194,0.33521116,0.44671547,0.1568265
938,1.0,Сигнал,-0.70239186,-0.23551247,-0.4262464,-0.17074569,-0.2770754,0.10676082,0.16163126,0.2800085,-0.081311695,-1.384486,-0.4259139,-0.4446817,-0.19954912,-0.03198173,0.04032637,0.32473624,-0.00794575,0.028094541,-0.14005648,-0.35476974,0.27647796,0.20916924,0.22669728,0.13876396,0.31740177,0.21797541,0.169577,0.25191396,0.05874478,1.0297163,0.14950797
939,1.0,Сигнал,1.500836,0.4836619,0.27504018,-0.2208422,0.21348152,-0.63242,-2.2242975,0.6180656,-0.9658214,1.9452921,1.212858,0.9192401,0.90437824,-0.58648974,-0.6536863,-0.9763533,-0.19455214,0.17164014,-0.3645213,0.54995,0.28797805,0.43557823,0.629338,0.36564755,0.86716783,0.34393328,2.0297453,0.44642544,0.6013001,1.3953421,0.8300398
940,1.0,Сигнал,-0.078844495,-0.31554654,0.3050893,-0.02372333,0.019058954,-0.88276786,0.40082347,0.5094092,-0.8893322,1.059473,0.07765887,0.0493133,0.22644046,-0.25728816,-0.35553977,-0.06045729,0.08245951,0.00187911,-0.37392646,0.15385197,0.15650336,0.36485985,0.078648835,0.23356482,0.3745987,0.82231057,0.31836396,0.5075301,0.5154057,0.90562105,0.2479608
941,0.0,Фон,3.233209,6.139176,4.499054,-1.9861995,-1.8621594,3.2417684,-2.0917692,4.6932955,0.17414026,-1.0318968,2.6902578,2.8052292,2.4616618,-2.434466,-2.063345,-0.5891714,-0.34287313,-0.092533655,0.5626326,1.3068931,0.5429511,3.3339467,2.0373921,0.4482664,0.20118558,3.8309398,1.7488961,4.785829,0.38849235,2.33879,6.206214
942,1.0,Сигнал,0.6088839,-0.17956392,-0.042803038,-0.38474488,-0.53270507,0.59659547,1.162959,-0.38641605,-0.7083423,0.366531,0.019237466,0.064310305,0.2700676,-0.42047483,-0.43970302,0.26995802,0.09248115,-0.07063895,-0.19300397,0.056276284,0.58964646,0.24387422,0.31287065,0.035729945,0.09300205,0.32663745,1.0704778,0.3157771,0.51533836,0.31025472,0.22291331
943,0.0,Фон,-0.70760316,-0.8410584,-1.2392648,2.150574,1.6257454,0.33416983,-0.14880449,-0.5147413,-0.17080265,0.0929194,-0.8440768,-0.7467967,-1.1932147,1.5318385,1.4708233,0.13954476,-0.16836174,-0.005559423,0.7794615,-0.6515547,0.13647366,0.094261646,0.04605019,0.61873543,0.15492213,0.19462508,0.019557253,0.50918186,0.95026416,0.7444741,0.21912365
944,1.0,Сигнал,0.19550207,0.61185604,1.4903356,-1.2641565,-1.2050831,0.48485875,0.6652594,-1.0015067,-1.0332901,0.532261,0.65934706,0.75822353,0.8157858,-0.88320005,-0.9148263,0.05824375,0.047241744,-0.10442401,-0.11824441,0.4819061,0.46384498,0.14636749,0.67454976,0.3809564,0.29025686,0.426615,0.6180177,0.8970827,0.91504574,0.050354928,0.31295174
945,0.0,Фон,1.1992484,3.6354685,2.042858,-1.587061,-1.5327212,-0.28328624,1.2303587,1.5709816,1.060221,-1.8978518,1.4877019,1.553329,1.4481729,-1.4334238,-1.3298923,-0.28120154,-0.12885249,-0.060867943,0.12102692,0.79235286,0.28845346,2.0821395,0.59468496,0.15363729,0.20282888,0.0020847023,1.3592112,1.6318495,0.939194,2.6902046,1.7466583
946,1.0,Сигнал,1.0038962,-0.11713504,0.31186092,-0.39835808,-0.5219038,-1.383132,-1.2702063,0.7289996,-1.0093905,0.6494074,1.025049,0.7413974,0.7281844,-0.49925297,-0.5692815,-0.91281855,-0.15587002,0.17061254,-0.46076456,0.44734183,0.021152735,0.8585324,0.41632348,0.1008949,0.047377706,0.47031343,1.1143363,0.55838704,0.54862595,0.20206556,0.30398315
947,1.0,Сигнал,-0.9521551,-0.60108256,-1.3010559,2.0160758,1.5834404,0.32412595,-0.30132502,0.55965257,1.5311425,-0.36477783,-0.89589095,-0.6755866,-1.38793,1.852326,1.7854191,0.15402865,-0.1357263,-0.052150853,1.2542987,-0.65981007,0.056264162,0.07450402,0.08687413,0.16374981,0.20197868,0.17009729,0.16559872,0.6118034,0.2768438,0.29503223,0.0678219
948,0.0,Фон,4.109551,2.5726166,1.0034133,-0.87972015,-0.7856344,-3.863122,-3.5368187,-2.3691573,1.8476602,1.2383486,3.107659,2.6042423,2.4045708,-1.6468672,-1.463869,-2.253826,-0.66676843,0.2949506,-0.04296468,1.358885,1.0018919,0.031625748,1.4011575,0.767147,0.6782346,1.6092961,2.8700504,2.6641078,1.8906249,0.12053645,2.553003
